index	bet_type	win_umaban	return
28505	馬単	['10', '2']	1510
28506	三連複	['2', '10', '16']	620
28507	三連単	['10', '2', '16']	4470
28508	単勝	['8']	1560
28509	複勝	['8']	410
28509	複勝	['11']	190
28509	複勝	['7']	470
28511	馬連	['8', '11']	2670
28512	ワイド	['8', '11']	780
28512	ワイド	['7', '8']	2590
28512	ワイド	['7', '11']	1010
28513	馬単	['8', '11']	7050
28514	三連複	['7', '8', '11']	9910
28515	三連単	['8', '11', '7']	49560
28516	単勝	['12']	310
28517	複勝	['12']	150
28517	複勝	['2']	670
28517	複勝	['6']	330
28519	馬連	['2', '12']	7580
28520	ワイド	['2', '12']	2070
28520	ワイド	['6', '12']	650
28520	ワイド	['2', '6']	4750
28521	馬単	['12', '2']	10840
28522	三連複	['2', '6', '12']	18430
28523	三連単	['12', '2', '6']	84730
28524	単勝	['9']	330
28525	複勝	['9']	120
28525	複勝	['1']	110
28525	複勝	['7']	280
28527	馬連	['1', '9']	270
28528	ワイド	['1', '9']	160
28528	ワイド	['7', '9']	820
28528	ワイド	['1', '7']	510
28529	馬単	['9', '1']	630
28530	三連複	['1', '7', '9']	1280
28531	三連単	['9', '1', '7']	5950
28532	単勝	['7']	450
28533	複勝	['7']	160
28533	複勝	['6']	770
28533	複勝	['16']	170
28535	馬連	['6', '7']	10790
28536	ワイド	['6', '7']	2470
28536	ワイド	['7', '16']	350
28536	ワイド	['6', '16']	3180
28537	馬単	['7', '6']	15130
28538	三連複	['6', '7', '16']	14860
28539	三連単	['7', '6', '16']	113300
28540	単勝	['11']	1100
28541	複勝	['11']	270
28541	複勝	['2']	320
28541	複勝	['17']	200
28543	馬連	['2', '11']	4700
28544	ワイド	['2', '11']	1500
28544	ワイド	['11', '17']	1000
28544	ワイド	['2', '17']	870
28545	馬単	['11', '2']	10700
28546	三連複	['2', '11', '17']	8980
28547	三連単	['11', '2', '17']	73300
28548	単勝	['6']	140
28549	複勝	['6']	100
28549	複勝	['2']	140
28549	複勝	['4']	100
28550	馬連	['2', '6']	920
28551	ワイド	['2', '6']	240
28551	ワイド	['4', '6']	110
28551	ワイド	['2', '4']	350
28552	馬単	['6', '2']	1330
28553	三連複	['2', '4', '6']	570
28554	三連単	['6', '2', '4']	2800
28555	単勝	['14']	2320
28556	複勝	['14']	580
28556	複勝	['6']	200
28556	複勝	['7']	660
28558	馬連	['6', '14']	4340
28559	ワイド	['6', '14']	1790
28559	ワイド	['7', '14']	7160
28559	ワイド	['6', '7']	1980
28560	馬単	['14', '6']	11570
28561	三連複	['6', '7', '14']	39150
28562	三連単	['14', '6', '7']	196330
28563	単勝	['4']	900
28564	複勝	['4']	260
28564	複勝	['1']	140
28564	複勝	['5']	320
28566	馬連	['1', '4']	1330
28567	ワイド	['1', '4']	570
28567	ワイド	['4', '5']	1380
28567	ワイド	['1', '5']	710
28568	馬単	['4', '1']	3670
28569	三連複	['1', '4', '5']	4680
28570	三連単	['4', '1', '5']	28750
28571	単勝	['4']	240
28572	複勝	['4']	110
28572	複勝	['6']	290
28572	複勝	['7']	110
28574	馬連	['4', '6']	3870
28575	ワイド	['4', '6']	740
28575	ワイド	['4', '7']	140
28575	ワイド	['6', '7']	530
28576	馬単	['4', '6']	6170
28577	三連複	['4', '6', '7']	970
28578	三連単	['4', '6', '7']	12560
28579	単勝	['8']	400
28580	複勝	['8']	160
28580	複勝	['13']	200
28580	複勝	['12']	180
28582	馬連	['8', '13']	1520
28583	ワイド	['8', '13']	580
28583	ワイド	['8', '12']	460
28583	ワイド	['12', '13']	770
28584	馬単	['8', '13']	2260
28585	三連複	['8', '12', '13']	3220
28586	三連単	['8', '13', '12']	19000
28587	単勝	['11']	890
28588	複勝	['11']	220
28588	複勝	['3']	140
28588	複勝	['6']	160
28590	馬連	['3', '11']	1960
28591	ワイド	['3', '11']	580
28591	ワイド	['6', '11']	690
28591	ワイド	['3', '6']	410
28592	馬単	['11', '3']	5180
28593	三連複	['3', '6', '11']	3690
28594	三連単	['11', '3', '6']	29760
28595	単勝	['2']	560
28596	複勝	['2']	220
28596	複勝	['8']	180
28596	複勝	['9']	240
28598	馬連	['2', '8']	1610
28599	ワイド	['2', '8']	840
28599	ワイド	['2', '9']	1160
28599	ワイド	['8', '9']	630
28600	馬単	['2', '8']	3000
28601	三連複	['2', '8', '9']	4420
28602	三連単	['2', '8', '9']	21230
28603	単勝	['2']	630
28604	複勝	['2']	280
28604	複勝	['1']	970
28604	複勝	['8']	450
28606	馬連	['1', '2']	13270
28607	ワイド	['1', '2']	3180
28607	ワイド	['2', '8']	1500
28607	ワイド	['1', '8']	6560
28608	馬単	['2', '1']	18360
28609	三連複	['1', '2', '8']	45630
28610	三連単	['2', '1', '8']	215610
28611	単勝	['2']	700
28612	複勝	['2']	280
28612	複勝	['9']	370
28612	複勝	['4']	390
28614	馬連	['2', '9']	6130
28615	ワイド	['2', '9']	1900
28615	ワイド	['2', '4']	2660
28615	ワイド	['4', '9']	2550
28616	馬単	['2', '9']	12120
28617	三連複	['2', '4', '9']	32620
28618	三連単	['2', '9', '4']	175300
28619	単勝	['7']	560
28620	複勝	['7']	170
28620	複勝	['11']	150
28620	複勝	['15']	150
28622	馬連	['7', '11']	1130
28623	ワイド	['7', '11']	460
28623	ワイド	['7', '15']	500
28623	ワイド	['11', '15']	400
28624	馬単	['7', '11']	2490
28625	三連複	['7', '11', '15']	1710
28626	三連単	['7', '11', '15']	8180
28627	単勝	['2']	890
28628	複勝	['2']	330
28628	複勝	['1']	240
28628	複勝	['9']	730
28630	馬連	['1', '2']	2490
28631	ワイド	['1', '2']	1090
28631	ワイド	['2', '9']	3360
28631	ワイド	['1', '9']	3890
28632	馬単	['2', '1']	5460
28633	三連複	['1', '2', '9']	35320
28634	三連単	['2', '1', '9']	139020
28635	単勝	['7']	1330
28636	複勝	['7']	280
28636	複勝	['6']	620
28636	複勝	['15']	180
28638	馬連	['6', '7']	18450
28639	ワイド	['6', '7']	3480
28639	ワイド	['7', '15']	880
28639	ワイド	['6', '15']	1510
28640	馬単	['7', '6']	33720
28641	三連複	['6', '7', '15']	17280
28642	三連単	['7', '6', '15']	199900
28643	単勝	['7']	270
28644	複勝	['7']	220
28644	複勝	['6']	1980
28644	複勝	['8']	800
28646	馬連	['6', '7']	7180
28647	ワイド	['6', '7']	1990
28647	ワイド	['7', '8']	760
28647	ワイド	['6', '8']	6320
28648	馬単	['7', '6']	11700
28649	三連複	['6', '7', '8']	25370
28650	三連単	['7', '6', '8']	114450
28651	単勝	['8']	180
28652	複勝	['8']	110
28652	複勝	['6']	160
28652	複勝	['4']	170
28654	馬連	['6', '8']	650
28655	ワイド	['6', '8']	280
28655	ワイド	['4', '8']	310
28655	ワイド	['4', '6']	670
28656	馬単	['8', '6']	1120
28657	三連複	['4', '6', '8']	1500
28658	三連単	['8', '6', '4']	5190
28659	単勝	['5']	300
28660	複勝	['5']	120
28660	複勝	['9']	150
28660	複勝	['2']	150
28662	馬連	['5', '9']	670
28663	ワイド	['5', '9']	280
28663	ワイド	['2', '5']	310
28663	ワイド	['2', '9']	430
28664	馬単	['5', '9']	1320
28665	三連複	['2', '5', '9']	1330
28666	三連単	['5', '9', '2']	4460
28667	単勝	['5']	580
28668	複勝	['5']	220
28668	複勝	['3']	230
28668	複勝	['2']	220
28670	馬連	['3', '5']	1670
28671	ワイド	['3', '5']	510
28671	ワイド	['2', '5']	820
28671	ワイド	['2', '3']	820
28672	馬単	['5', '3']	2790
28673	三連複	['2', '3', '5']	4270
28674	三連単	['5', '3', '2']	23650
28675	単勝	['10']	610
28676	複勝	['10']	160
28676	複勝	['1']	140
28676	複勝	['16']	180
28678	馬連	['1', '10']	1020
28679	ワイド	['1', '10']	340
28679	ワイド	['10', '16']	540
28679	ワイド	['1', '16']	400
28680	馬単	['10', '1']	2390
28681	三連複	['1', '10', '16']	1920
28682	三連単	['10', '1', '16']	12130
28683	単勝	['16']	810
28684	複勝	['16']	200
28684	複勝	['13']	310
28684	複勝	['11']	140
28686	馬連	['13', '16']	3760
28687	ワイド	['13', '16']	1280
28687	ワイド	['11', '16']	380
28687	ワイド	['11', '13']	750
28688	馬単	['16', '13']	6970
28689	三連複	['11', '13', '16']	3410
28690	三連単	['16', '13', '11']	25140
28691	単勝	['16']	1090
28692	複勝	['16']	500
28692	複勝	['6']	600
28692	複勝	['1']	1460
28694	馬連	['6', '16']	9550
28695	ワイド	['6', '16']	3610
28695	ワイド	['1', '16']	7880
28695	ワイド	['1', '6']	11900
28696	馬単	['16', '6']	14290
28697	三連複	['1', '6', '16']	179940
28698	三連単	['16', '6', '1']	559020
28699	単勝	['4']	1470
28700	複勝	['4']	440
28700	複勝	['2']	860
28700	複勝	['7']	380
28702	馬連	['2', '4']	17940
28703	ワイド	['2', '4']	4250
28703	ワイド	['4', '7']	1840
28703	ワイド	['2', '7']	4710
28704	馬単	['4', '2']	35140
28705	三連複	['2', '4', '7']	43320
28706	三連単	['4', '2', '7']	284820
28707	単勝	['15']	1290
28708	複勝	['15']	440
28708	複勝	['1']	450
28708	複勝	['12']	260
28710	馬連	['1', '15']	8640
28711	ワイド	['1', '15']	1950
28711	ワイド	['12', '15']	1040
28711	ワイド	['1', '12']	1460
28712	馬単	['15', '1']	21580
28713	三連複	['1', '12', '15']	15180
28714	三連単	['15', '1', '12']	140890
28715	単勝	['8']	2390
28716	複勝	['8']	850
28716	複勝	['7']	300
28716	複勝	['2']	340
28718	馬連	['7', '8']	9700
28719	ワイド	['7', '8']	2200
28719	ワイド	['2', '8']	2760
28719	ワイド	['2', '7']	910
28720	馬単	['8', '7']	13330
28721	三連複	['2', '7', '8']	23220
28722	三連単	['8', '7', '2']	143220
28723	単勝	['12']	290
28724	複勝	['12']	130
28724	複勝	['8']	150
28724	複勝	['1']	150
28726	馬連	['8', '12']	600
28727	ワイド	['8', '12']	290
28727	ワイド	['1', '12']	280
28727	ワイド	['1', '8']	460
28728	馬単	['12', '8']	1060
28729	三連複	['1', '8', '12']	990
28730	三連単	['12', '8', '1']	4100
28731	単勝	['5']	5120
28732	複勝	['5']	650
28732	複勝	['7']	110
28732	複勝	['2']	190
28734	馬連	['5', '7']	4930
28735	ワイド	['5', '7']	1110
28735	ワイド	['2', '5']	1610
28735	ワイド	['2', '7']	330
28736	馬単	['5', '7']	18540
28737	三連複	['2', '5', '7']	5200
28738	三連単	['5', '7', '2']	72910
28739	単勝	['10']	480
28740	複勝	['10']	240
28740	複勝	['5']	2740
28740	複勝	['14']	220
28742	馬連	['5', '10']	58110
28743	ワイド	['5', '10']	13500
28743	ワイド	['10', '14']	880
28743	ワイド	['5', '14']	16380
28744	馬単	['10', '5']	92800
28745	三連複	['5', '10', '14']	100400
28746	三連単	['10', '5', '14']	294350
28747	単勝	['6']	580
28748	複勝	['6']	160
28748	複勝	['4']	120
28748	複勝	['7']	110
28750	馬連	['4', '6']	670
28751	ワイド	['4', '6']	220
28751	ワイド	['6', '7']	290
28751	ワイド	['4', '7']	160
28752	馬単	['6', '4']	1560
28753	三連複	['4', '6', '7']	590
28754	三連単	['6', '4', '7']	4770
28755	単勝	['12']	590
28756	複勝	['12']	260
28756	複勝	['13']	240
28756	複勝	['11']	620
28758	馬連	['12', '13']	2700
28759	ワイド	['12', '13']	1080
28759	ワイド	['11', '12']	3400
28759	ワイド	['11', '13']	2880
28760	馬単	['12', '13']	5470
28761	三連複	['11', '12', '13']	24750
28762	三連単	['12', '13', '11']	105960
28763	単勝	['2']	1980
28764	複勝	['2']	480
28764	複勝	['11']	240
28764	複勝	['14']	1080
28766	馬連	['2', '11']	3740
28767	ワイド	['2', '11']	880
28767	ワイド	['2', '14']	4880
28767	ワイド	['11', '14']	2200
28768	馬単	['2', '11']	9500
28769	三連複	['2', '11', '14']	33810
28770	三連単	['2', '11', '14']	205490
28771	単勝	['2']	180
28772	複勝	['2']	120
28772	複勝	['1']	480
28772	複勝	['4']	220
28774	馬連	['1', '2']	1560
28775	ワイド	['1', '2']	760
28775	ワイド	['2', '4']	380
28775	ワイド	['1', '4']	2210
28776	馬単	['2', '1']	2070
28777	三連複	['1', '2', '4']	4530
28778	三連単	['2', '1', '4']	14070
28779	単勝	['4']	4730
28780	複勝	['4']	1080
28780	複勝	['6']	490
28780	複勝	['7']	310
28782	馬連	['4', '6']	24920
28783	ワイド	['4', '6']	4490
28783	ワイド	['4', '7']	3900
28783	ワイド	['6', '7']	2020
28784	馬単	['4', '6']	63620
28785	三連複	['4', '6', '7']	65860
28786	三連単	['4', '6', '7']	663900
28787	単勝	['6']	3620
28788	複勝	['6']	670
28788	複勝	['9']	190
28788	複勝	['3']	440
28790	馬連	['6', '9']	7610
28791	ワイド	['6', '9']	2900
28791	ワイド	['3', '6']	5070
28791	ワイド	['3', '9']	1140
28792	馬単	['6', '9']	25090
28793	三連複	['3', '6', '9']	24700
28794	三連単	['6', '9', '3']	220130
28795	単勝	['4']	860
28796	複勝	['4']	260
28796	複勝	['6']	140
28796	複勝	['2']	480
28798	馬連	['4', '6']	1380
28799	ワイド	['4', '6']	610
28799	ワイド	['2', '4']	1660
28799	ワイド	['2', '6']	1370
28800	馬単	['4', '6']	3310
28801	三連複	['2', '4', '6']	7560
28802	三連単	['4', '6', '2']	44780
28803	単勝	['3']	2220
28804	複勝	['3']	350
28804	複勝	['1']	140
28804	複勝	['7']	140
28806	馬連	['1', '3']	2330
28807	ワイド	['1', '3']	880
28807	ワイド	['3', '7']	650
28807	ワイド	['1', '7']	250
28808	馬単	['3', '1']	6670
28809	三連複	['1', '3', '7']	2440
28810	三連単	['3', '1', '7']	22040
28811	単勝	['3']	300
28812	複勝	['3']	140
28812	複勝	['1']	230
28812	複勝	['4']	200
28814	馬連	['1', '3']	1260
28815	ワイド	['1', '3']	480
28815	ワイド	['3', '4']	540
28815	ワイド	['1', '4']	1320
28816	馬単	['3', '1']	2250
28817	三連複	['1', '3', '4']	4060
28818	三連単	['3', '1', '4']	16910
28819	単勝	['11']	440
28820	複勝	['11']	180
28820	複勝	['13']	370
28820	複勝	['7']	180
28822	馬連	['11', '13']	3300
28823	ワイド	['11', '13']	1130
28823	ワイド	['7', '11']	590
28823	ワイド	['7', '13']	1500
28824	馬単	['11', '13']	4910
28825	三連複	['7', '11', '13']	5450
28826	三連単	['11', '13', '7']	25710
28827	単勝	['1']	4570
28828	複勝	['1']	470
28828	複勝	['10']	120
28828	複勝	['11']	320
28830	馬連	['1', '10']	2950
28831	ワイド	['1', '10']	770
28831	ワイド	['1', '11']	2800
28831	ワイド	['10', '11']	680
28832	馬単	['1', '10']	10650
28833	三連複	['1', '10', '11']	7660
28834	三連単	['1', '10', '11']	85870
28835	単勝	['2']	250
28836	複勝	['2']	110
28836	複勝	['7']	110
28836	複勝	['8']	170
28838	馬連	['2', '7']	170
28839	ワイド	['2', '7']	110
28839	ワイド	['2', '8']	350
28839	ワイド	['7', '8']	410
28840	馬単	['2', '7']	440
28841	三連複	['2', '7', '8']	670
28842	三連単	['2', '7', '8']	2310
28843	単勝	['7']	430
28844	複勝	['7']	200
28844	複勝	['5']	620
28844	複勝	['3']	190
28846	馬連	['5', '7']	5280
28847	ワイド	['5', '7']	2070
28847	ワイド	['3', '7']	650
28847	ワイド	['3', '5']	1850
28848	馬単	['7', '5']	8830
28849	三連複	['3', '5', '7']	10590
28850	三連単	['7', '5', '3']	51300
28851	単勝	['6']	590
28852	複勝	['6']	200
28852	複勝	['3']	140
28853	馬連	['3', '6']	650
28854	ワイド	['3', '6']	210
28854	ワイド	['4', '6']	240
28854	ワイド	['3', '4']	140
28855	馬単	['6', '3']	1500
28856	三連複	['3', '4', '6']	360
28857	三連単	['6', '3', '4']	3230
28858	単勝	['8']	320
28859	複勝	['8']	150
28859	複勝	['7']	310
28859	複勝	['3']	570
28861	馬連	['7', '8']	1970
28862	ワイド	['7', '8']	690
28862	ワイド	['3', '8']	1390
28862	ワイド	['3', '7']	3140
28863	馬単	['8', '7']	2880
28864	三連複	['3', '7', '8']	12510
28865	三連単	['8', '7', '3']	39310
28866	単勝	['9']	700
28867	複勝	['9']	250
28867	複勝	['16']	490
28867	複勝	['13']	520
28869	馬連	['9', '16']	4150
28870	ワイド	['9', '16']	1570
28870	ワイド	['9', '13']	2360
28870	ワイド	['13', '16']	4880
28871	馬単	['9', '16']	6010
28872	三連複	['9', '13', '16']	40500
28873	三連単	['9', '16', '13']	134270
28874	単勝	['6']	570
28875	複勝	['6']	250
28875	複勝	['14']	790
28875	複勝	['17']	950
28877	馬連	['6', '14']	8980
28878	ワイド	['6', '14']	2480
28878	ワイド	['6', '17']	3100
28878	ワイド	['14', '17']	10250
28879	馬単	['6', '14']	13020
28880	三連複	['6', '14', '17']	72750
28881	三連単	['6', '14', '17']	281030
28882	単勝	['3']	580
28883	複勝	['3']	280
28883	複勝	['6']	1430
28883	複勝	['12']	1000
28885	馬連	['3', '6']	21330
28886	ワイド	['3', '6']	3500
28886	ワイド	['3', '12']	2480
28886	ワイド	['6', '12']	17710
28887	馬単	['3', '6']	27580
28888	三連複	['3', '6', '12']	134320
28889	三連単	['3', '6', '12']	766320
28890	単勝	['2']	320
28891	複勝	['2']	130
28891	複勝	['5']	120
28891	複勝	['13']	230
28893	馬連	['2', '5']	400
28894	ワイド	['2', '5']	210
28894	ワイド	['2', '13']	1160
28894	ワイド	['5', '13']	730
28895	馬単	['2', '5']	890
28896	三連複	['2', '5', '13']	3560
28897	三連単	['2', '5', '13']	14730
28898	単勝	['7']	680
28899	複勝	['7']	280
28899	複勝	['10']	350
28899	複勝	['12']	300
28901	馬連	['7', '10']	5090
28902	ワイド	['7', '10']	1470
28902	ワイド	['7', '12']	1060
28902	ワイド	['10', '12']	1950
28903	馬単	['7', '10']	9820
28904	三連複	['7', '10', '12']	17740
28905	三連単	['7', '10', '12']	94270
28906	単勝	['4']	2660
28907	複勝	['4']	640
28907	複勝	['15']	500
28907	複勝	['11']	220
28909	馬連	['4', '15']	18350
28910	ワイド	['4', '15']	5920
28910	ワイド	['4', '11']	2330
28910	ワイド	['11', '15']	1680
28911	馬単	['4', '15']	36570
28912	三連複	['4', '11', '15']	34090
28913	三連単	['4', '15', '11']	269650
28914	単勝	['2']	920
28915	複勝	['2']	350
28915	複勝	['6']	340
28915	複勝	['12']	970
28917	馬連	['2', '6']	5550
28918	ワイド	['2', '6']	1720
28918	ワイド	['2', '12']	5010
28918	ワイド	['6', '12']	5460
28919	馬単	['2', '6']	11200
28920	三連複	['2', '6', '12']	72730
28921	三連単	['2', '6', '12']	318130
28922	単勝	['8']	400
28923	複勝	['8']	150
28923	複勝	['3']	280
28923	複勝	['13']	260
28925	馬連	['3', '8']	2450
28926	ワイド	['3', '8']	850
28926	ワイド	['8', '13']	670
28926	ワイド	['3', '13']	1580
28927	馬単	['8', '3']	3910
28928	三連複	['3', '8', '13']	6500
28929	三連単	['8', '3', '13']	29750
28930	単勝	['9']	320
28931	複勝	['9']	150
28931	複勝	['11']	160
28931	複勝	['2']	1080
28933	馬連	['9', '11']	500
28934	ワイド	['9', '11']	290
28934	ワイド	['2', '9']	3770
28934	ワイド	['2', '11']	3780
28935	馬単	['9', '11']	1060
28936	三連複	['2', '9', '11']	11750
28937	三連単	['9', '11', '2']	33990
28938	単勝	['10']	260
28939	複勝	['10']	140
28939	複勝	['9']	260
28939	複勝	['4']	590
28941	馬連	['9', '10']	1240
28942	ワイド	['9', '10']	500
28942	ワイド	['4', '10']	990
28942	ワイド	['4', '9']	4300
28943	馬単	['10', '9']	1810
28944	三連複	['4', '9', '10']	9020
28945	三連単	['10', '9', '4']	29430
28946	単勝	['5']	350
28947	複勝	['5']	140
28947	複勝	['4']	250
28947	複勝	['1']	140
28948	馬連	['4', '5']	1960
28949	ワイド	['4', '5']	420
28949	ワイド	['1', '5']	230
28949	ワイド	['1', '4']	470
28950	馬単	['5', '4']	3160
28951	三連複	['1', '4', '5']	1630
28952	三連単	['5', '4', '1']	9420
28953	単勝	['12']	2920
28954	複勝	['12']	610
28954	複勝	['11']	480
28954	複勝	['5']	150
28956	馬連	['11', '12']	13740
28957	ワイド	['11', '12']	3730
28957	ワイド	['5', '12']	1480
28957	ワイド	['5', '11']	980
28958	馬単	['12', '11']	30640
28959	三連複	['5', '11', '12']	16960
28960	三連単	['12', '11', '5']	172940
28961	単勝	['4']	200
28962	複勝	['4']	110
28962	複勝	['8']	170
28962	複勝	['5']	140
28963	馬連	['4', '8']	750
28964	ワイド	['4', '8']	290
28964	ワイド	['4', '5']	240
28964	ワイド	['5', '8']	430
28965	馬単	['4', '8']	1240
28966	三連複	['4', '5', '8']	730
28967	三連単	['4', '8', '5']	3720
28968	単勝	['6']	130
28969	複勝	['6']	110
28969	複勝	['7']	440
28969	複勝	['2']	150
28971	馬連	['6', '7']	1430
28972	ワイド	['6', '7']	470
28972	ワイド	['2', '6']	230
28972	ワイド	['2', '7']	1810
28973	馬単	['6', '7']	2380
28974	三連複	['2', '6', '7']	2300
28975	三連単	['6', '7', '2']	11370
28976	単勝	['5']	760
28977	複勝	['5']	200
