	race_id	0	1	2	3
2	202401020112	枠連	6 - 7	1060	3
3	202401020112	馬連	12 - 13	2370	6
0	202401020112	ワイド	12 - 13 12 - 14 13 - 14	910 1,380 2,180	7 15 26
1	202401020112	馬単	12 → 13	3230	5
2	202401020112	三連複	12 - 13 - 14	10590	30
3	202401020112	三連単	12 → 13 → 14	46290	120
0	202507010906	単勝	8	500	2
1	202507010906	複勝	8 2 1	160 130 170	2 1 3
2	202507010906	枠連	1 - 4	610	2
3	202507010906	馬連	2 - 8	1120	3
0	202507010906	ワイド	2 - 8 1 - 8 1 - 2	390 780 310	2 7 1
1	202507010906	馬単	8 → 2	2440	5
2	202507010906	三連複	1 - 2 - 8	2250	4
3	202507010906	三連単	8 → 2 → 1	10850	12
0	202408040306	単勝	14	190	1
1	202408040306	複勝	14 13 6	110 130 430	1 2 5
2	202408040306	枠連	7 - 7	350	2
3	202408040306	馬連	13 - 14	400	1
0	202408040306	ワイド	13 - 14 6 - 14 6 - 13	200 810 1,220	1 8 13
1	202408040306	馬単	14 → 13	590	1
2	202408040306	三連複	6 - 13 - 14	2250	4
3	202408040306	三連単	14 → 13 → 6	5860	12
0	202407020511	単勝	2	410	1
1	202407020511	複勝	2 6 5	170 260 470	1 4 10
2	202407020511	枠連	2 - 4	620	1
3	202407020511	馬連	2 - 6	1480	3
0	202407020511	ワイド	2 - 6 2 - 5 5 - 6	690 1,240 2,460	4 13 35
1	202407020511	馬単	2 → 6	2510	2
2	202407020511	三連複	2 - 5 - 6	9610	27
3	202407020511	三連単	2 → 6 → 5	34060	81
0	202407030702	単勝	9	180	1
1	202407030702	複勝	9 5 10	110 180 170	1 5 4
2	202407030702	枠連	5 - 7	900	4
3	202407030702	馬連	5 - 9	720	4
0	202407030702	ワイド	5 - 9 9 - 10 5 - 10	290 270 790	4 3 11
1	202407030702	馬単	9 → 5	1050	4
2	202407030702	三連複	5 - 9 - 10	1310	6
3	202407030702	三連単	9 → 5 → 10	4480	12
0	202402011112	単勝	11	660	5
1	202402011112	複勝	11 9 10	210 350 200	3 8 2
2	202402011112	枠連	6 - 7	400	1
3	202402011112	馬連	9 - 11	3710	19
0	202402011112	ワイド	9 - 11 10 - 11 9 - 10	1,310 780 1,300	23 5 22
1	202402011112	馬単	11 → 9	7220	40
2	202402011112	三連複	9 - 10 - 11	6840	26
3	202402011112	三連単	11 → 9 → 10	47110	196
0	202402011106	単勝	5	190	1
1	202402011106	複勝	5 10 9	110 210 120	1 6 2
2	202402011106	枠連	4 - 6	330	1
3	202402011106	馬連	5 - 10	890	2
0	202402011106	ワイド	5 - 10 5 - 9 9 - 10	380 160 550	3 1 9
1	202402011106	馬単	5 → 10	1590	5
2	202402011106	三連複	5 - 9 - 10	960	2
3	202402011106	三連単	5 → 10 → 9	5000	7
0	202407020505	単勝	9	6040	10
1	202407020505	複勝	9 12 1	1,460 420 240	10 6 5
2	202407020505	枠連	5 - 6	5910	18
3	202407020505	馬連	9 - 12	26680	53
0	202407020505	ワイド	9 - 12 1 - 9 1 - 12	7,290 3,400 1,480	58 31 19
1	202407020505	馬単	9 → 12	74430	121
2	202407020505	三連複	1 - 9 - 12	44300	116
3	202407020505	三連単	9 → 12 → 1	296410	662
0	202408040312	単勝	8	250	1
1	202408040312	複勝	8 2 16	130 230 150	1 5 2
2	202408040312	枠連	1 - 4	1240	4
3	202408040312	馬連	2 - 8	1530	4
0	202408040312	ワイド	2 - 8 8 - 16 2 - 16	530 250 720	5 1 8
1	202408040312	馬単	8 → 2	2360	6
2	202408040312	三連複	2 - 8 - 16	1650	3
3	202408040312	三連単	8 → 2 → 16	10240	14
0	202408050101	単勝	1	160	1
1	202408050101	複勝	1 6 8	110 160 150	1 3 2
2	202408050101	枠連	1 - 5	340	1
3	202408050101	馬連	1 - 6	760	3
0	202408050101	ワイド	1 - 6 1 - 8 6 - 8	310 290 580	2 1 8
1	202408050101	馬単	1 → 6	1100	4
2	202408050101	三連複	1 - 6 - 8	1470	3
3	202408050101	三連単	1 → 6 → 8	4350	4
0	202405030609	単勝	5	130	1
1	202405030609	複勝	5 6	110 400	1 6
2	202405030609	馬連	5 - 6	1170	4
0	202405030609	ワイド	5 - 6 5 - 7 6 - 7	370 180 800	6 2 12
1	202405030609	馬単	5 → 6	1440	6
2	202405030609	三連複	5 - 6 - 7	1470	7
3	202405030609	三連単	5 → 6 → 7	4800	17
0	202507010912	単勝	8	640	4
1	202507010912	複勝	8 2 4	200 150 250	4 1 5
2	202507010912	枠連	2 - 6	1480	6
3	202507010912	馬連	2 - 8	1380	4
0	202507010912	ワイド	2 - 8 4 - 8 2 - 4	520 1,220 580	4 14 5
1	202507010912	馬単	8 → 2	3230	9
2	202507010912	三連複	2 - 4 - 8	3730	9
3	202507010912	三連単	8 → 2 → 4	21500	56
0	202404030508	単勝	4	690	5
1	202404030508	複勝	4 1 13	280 430 360	5 8 6
2	202404030508	枠連	1 - 3	3130	18
3	202404030508	馬連	1 - 4	3580	12
0	202404030508	ワイド	1 - 4 4 - 13 1 - 13	1,290 2,390 3,290	13 33 47
1	202404030508	馬単	4 → 1	6440	24
2	202404030508	三連複	1 - 4 - 13	20770	88
3	202404030508	三連単	4 → 1 → 13	90440	354
0	202408030805	単勝	9	650	3
1	202408030805	複勝	9 13 14	170 130 150	3 1 2
2	202408030805	枠連	5 - 7	570	2
3	202408030805	馬連	9 - 13	1090	2
0	202408030805	ワイド	9 - 13 9 - 14 13 - 14	410 770 310	2 5 1
1	202408030805	馬単	9 → 13	2380	4
2	202408030805	三連複	9 - 13 - 14	1740	1
3	202408030805	三連単	9 → 13 → 14	10450	9
0	202406020604	単勝	4	400	3
1	202406020604	複勝	4 3 6	170 300 120	3 7 1
2	202406020604	枠連	3 - 4	2700	11
3	202406020604	馬連	3 - 4	2860	12
0	202406020604	ワイド	3 - 4 4 - 6 3 - 6	850 350 820	14 3 12
1	202406020604	馬単	4 → 3	4440	23
2	202406020604	三連複	3 - 4 - 6	3210	15
3	202406020604	三連単	4 → 3 → 6	18830	76
0	202406020610	単勝	12	450	2
1	202406020610	複勝	12 14 11	160 360 130	2 7 1
2	202406020610	枠連	7 - 8	1230	5
3	202406020610	馬連	12 - 14	3930	18
0	202406020610	ワイド	12 - 14 11 - 12 11 - 14	950 290 860	13 1 10
1	202406020610	馬単	12 → 14	5890	22
2	202406020610	三連複	11 - 12 - 14	2700	5
3	202406020610	三連単	12 → 14 → 11	25050	79
0	202406030403	単勝	12	140	1
1	202406030403	複勝	12 6 7	110 220 580	1 5 8
2	202406030403	枠連	4 - 7	630	3
3	202406030403	馬連	6 - 12	670	3
0	202406030403	ワイド	6 - 12 7 - 12 6 - 7	320 1,270 4,400	3 15 31
1	202406030403	馬単	12 → 6	790	3
2	202406030403	三連複	6 - 7 - 12	8010	23
3	202406030403	三連単	12 → 6 → 7	16930	52
0	202408030811	単勝	4	820	4
1	202408030811	複勝	4 2 16	200 130 230	4 1 5
2	202408030811	枠連	1 - 2	810	3
3	202408030811	馬連	2 - 4	1010	3
0	202408030811	ワイド	2 - 4 4 - 16 2 - 16	440 1,370 540	3 16 5
1	202408030811	馬単	4 → 2	2510	9
2	202408030811	三連複	2 - 4 - 16	3260	7
3	202408030811	三連単	4 → 2 → 16	21390	57
0	202404040212	単勝	14	540	2
1	202404040212	複勝	14 12 15	180 150 590	2 1 10
2	202404040212	枠連	7 - 8	590	1
3	202404040212	馬連	12 - 14	1160	2
0	202404040212	ワイド	12 - 14 14 - 15 12 - 15	400 1,970 2,570	1 24 35
1	202404040212	馬単	14 → 12	2300	3
2	202404040212	三連複	12 - 14 - 15	10250	37
3	202404040212	三連単	14 → 12 → 15	55130	206
0	202408060203	単勝	2	2270	6
1	202408060203	複勝	2 1 6	420 250 240	5 3 2
2	202408060203	馬連	1 - 2	6480	19
0	202408060203	ワイド	1 - 2 2 - 6 1 - 6	1,610 1,660 430	18 19 4
1	202408060203	馬単	2 → 1	12990	32
2	202408060203	三連複	1 - 2 - 6	10600	30
3	202408060203	三連単	2 → 1 → 6	80030	173
0	202405020803	単勝	6	600	3
1	202405020803	複勝	6 2 3	160 130 110	4 2 1
2	202405020803	枠連	1 - 3	740	3
3	202405020803	馬連	2 - 6	1320	4
0	202405020803	ワイド	2 - 6 3 - 6 2 - 3	360 230 180	5 2 1
1	202405020803	馬単	6 → 2	3200	11
2	202405020803	三連複	2 - 3 - 6	450	1
3	202405020803	三連単	6 → 2 → 3	6380	16
0	202404040206	単勝	9	270	1
1	202404040206	複勝	9 5 2	130 140 240	1 2 5
2	202404040206	枠連	5 - 7	330	1
3	202404040206	馬連	5 - 9	500	1
0	202404040206	ワイド	5 - 9 2 - 9 2 - 5	210 550 660	1 7 8
1	202404040206	馬単	9 → 5	910	1
2	202404040206	三連複	2 - 5 - 9	1510	4
3	202404040206	三連単	9 → 5 → 2	4590	7
0	202407010607	単勝	2	190	1
1	202407010607	複勝	2 5 6	110 150 130	1 4 2
2	202407010607	枠連	2 - 5	520	2
3	202407010607	馬連	2 - 5	440	2
0	202407010607	ワイド	2 - 5 2 - 6 5 - 6	180 170 370	2 1 5
1	202407010607	馬単	2 → 5	680	2
2	202407010607	三連複	2 - 5 - 6	500	1
3	202407010607	三連単	2 → 5 → 6	2000	3
0	202406010506	単勝	5	380	2
1	202406010506	複勝	5 13 8	140 250 180	1 5 3
2	202406010506	枠連	3 - 7	580	1
3	202406010506	馬連	5 - 13	2330	9
0	202406010506	ワイド	5 - 13 5 - 8 8 - 13	700 370 760	8 2 10
1	202406010506	馬単	5 → 13	3700	15
2	202406010506	三連複	5 - 8 - 13	2230	5
3	202406010506	三連単	5 → 13 → 8	17280	44
0	202405040107	単勝	14	1920	5
1	202405040107	複勝	14 2 12	330 160 510	5 1 7
2	202405040107	枠連	1 - 7	500	1
3	202405040107	馬連	2 - 14	3090	7
0	202405040107	ワイド	2 - 14 12 - 14 2 - 12	1,140 4,750 2,060	7 46 26
1	202405040107	馬単	14 → 2	8640	29
2	202405040107	三連複	2 - 12 - 14	22630	78
3	202405040107	三連単	14 → 2 → 12	182020	515
0	202401020304	単勝	4	1690	6
1	202401020304	複勝	4 11 8	380 150 260	6 2 5
2	202401020304	枠連	3 - 7	360	1
3	202401020304	馬連	4 - 11	3170	12
0	202401020304	ワイド	4 - 11 4 - 8 8 - 11	1,040 2,490 650	12 27 6
1	202401020304	馬単	4 → 11	9040	33
2	202401020304	三連複	4 - 8 - 11	9060	33
3	202401020304	三連単	4 → 11 → 8	61310	202
0	202401020310	単勝	6	290	1
1	202401020310	複勝	6 1 2	120 140 230	1 3 5
2	202401020310	枠連	1 - 5	320	1
3	202401020310	馬連	1 - 6	460	1
0	202401020310	ワイド	1 - 6 2 - 6 1 - 2	240 560 610	2 6 8
1	202401020310	馬単	6 → 1	830	1
2	202401020310	三連複	1 - 2 - 6	1800	5
3	202401020310	三連単	6 → 1 → 2	5740	11
0	202408030408	単勝	3	1750	6
1	202408030408	複勝	3 12 10	380 170 370	6 2 5
2	202408030408	枠連	3 - 8	1090	5
3	202408030408	馬連	3 - 12	2380	8
0	202408030408	ワイド	3 - 12 3 - 10 10 - 12	790 2,140 840	8 22 10
1	202408030408	馬単	3 → 12	6610	23
2	202408030408	三連複	3 - 10 - 12	8370	29
3	202408030408	三連単	3 → 12 → 10	76120	214
0	202406010512	単勝	4	1880	7
1	202406010512	複勝	4 7 6	400 170 430	7 2 8
2	202406010512	枠連	2 - 4	560	1
3	202406010512	馬連	4 - 7	2400	8
0	202406010512	ワイド	4 - 7 4 - 6 6 - 7	840 3,280 1,130	7 35 14
1	202406010512	馬単	4 → 7	7760	27
2	202406010512	三連複	4 - 6 - 7	12970	45
3	202406010512	三連単	4 → 7 → 6	110810	344
0	202408040104	単勝	11	240	1
1	202408040104	複勝	11 6 14	120 130 2,270	1 2 12
2	202408040104	枠連	3 - 6	240	1
3	202408040104	馬連	6 - 11	370	1
0	202408040104	ワイド	6 - 11 11 - 14 6 - 14	210 6,010 3,720	1 42 32
1	202408040104	馬単	11 → 6	700	1
2	202408040104	三連複	6 - 11 - 14	18490	54
3	202408040104	三連単	11 → 6 → 14	68350	194
0	202510010107	単勝	13	440	1
1	202510010107	複勝	13 5 4	200 370 1,260	1 7 12
2	202510010107	枠連	3 - 7	1980	11
3	202510010107	馬連	5 - 13	3670	16
0	202510010107	ワイド	5 - 13 4 - 13 4 - 5	1,320 3,330 6,250	17 37 59
1	202510010107	馬単	13 → 5	5130	20
2	202510010107	三連複	4 - 5 - 13	31710	109
3	202510010107	三連単	13 → 5 → 4	145880	515
0	202408050303	単勝	8	2050	8
1	202408050303	複勝	8 16 3	390 260 430	6 4 8
2	202408050303	枠連	4 - 8	5090	16
3	202408050303	馬連	8 - 16	10180	39
0	202408050303	ワイド	8 - 16 3 - 8 3 - 16	2,570 3,810 1,430	36 44 14
1	202408050303	馬単	8 → 16	27450	87
2	202408050303	三連複	3 - 8 - 16	35120	117
3	202408050303	三連単	8 → 16 → 3	316740	881
0	202408040110	単勝	8	1090	6
1	202408040110	複勝	8 5 10	240 170 150	7 3 1
2	202408040110	枠連	5 - 7	900	3
3	202408040110	馬連	5 - 8	3000	15
0	202408040110	ワイド	5 - 8 8 - 10 5 - 10	1,020 480 350	19 5 2
1	202408040110	馬単	8 → 5	6820	32
2	202408040110	三連複	5 - 8 - 10	2070	8
3	202408040110	三連単	8 → 5 → 10	23080	97
0	202407020707	単勝	15	1160	7
1	202407020707	複勝	15 6 1	310 230 530	5 2 8
2	202407020707	枠連	3 - 8	830	3
3	202407020707	馬連	6 - 15	3080	14
0	202407020707	ワイド	6 - 15 1 - 15 1 - 6	1,120 4,050 1,720	15 37 21
1	202407020707	馬単	15 → 6	6880	32
2	202407020707	三連複	1 - 6 - 15	22530	65
3	202407020707	三連単	15 → 6 → 1	130870	369
0	202406020406	単勝	3	1800	4
1	202406020406	複勝	3 16 8	330 120 540	4 1 9
2	202406020406	枠連	2 - 8	780	3
3	202406020406	馬連	3 - 16	1580	4
0	202406020406	ワイド	3 - 16 3 - 8 8 - 16	650 3,460 840	4 26 10
1	202406020406	馬単	3 → 16	5440	16
2	202406020406	三連複	3 - 8 - 16	7990	21
3	202406020406	三連単	3 → 16 → 8	78310	184
0	202506010811	単勝	6	340	2
1	202506010811	複勝	6 17 1	170 880 530	2 11 7
2	202506010811	枠連	3 - 8	1390	5
3	202506010811	馬連	6 - 17	7820	24
0	202506010811	ワイド	6 - 17 1 - 6 1 - 17	2,910 1,470 8,780	29 13 68
1	202506010811	馬単	6 → 17	11380	35
2	202506010811	三連複	1 - 6 - 17	49100	135
3	202506010811	三連単	6 → 17 → 1	208300	555
0	202401010204	単勝	6	330	1
1	202401010204	複勝	6 5 12	140 210 160	1 5 2
2	202401010204	枠連	4 - 4	1250	7
3	202401010204	馬連	5 - 6	1320	7
0	202401010204	ワイド	5 - 6 6 - 12 5 - 12	450 350 610	6 3 9
1	202401010204	馬単	6 → 5	2320	11
2	202401010204	三連複	5 - 6 - 12	1860	7
3	202401010204	三連単	6 → 5 → 12	10260	34
0	202506010805	単勝	12	240	1
1	202506010805	複勝	12 14 13	140 230 390	1 5 6
2	202506010805	枠連	6 - 7	630	1
3	202506010805	馬連	12 - 14	1110	3
0	202506010805	ワイド	12 - 14 12 - 13 13 - 14	480 780 1,790	3 6 21
1	202506010805	馬単	12 → 14	1740	3
2	202506010805	三連複	12 - 13 - 14	3600	9
3	202506010805	三連単	12 → 14 → 13	11610	19
0	202401010210	単勝	8	170	1
1	202401010210	複勝	8 1 6	110 160 1,070	1 4 7
2	202401010210	馬連	1 - 8	550	3
0	202401010210	ワイド	1 - 8 6 - 8 1 - 6	260 2,400 3,380	3 17 19
1	202401010210	馬単	8 → 1	730	3
2	202401010210	三連複	1 - 6 - 8	6680	16
3	202401010210	三連単	8 → 1 → 6	18840	63
0	202406030601	単勝	9	220	1
1	202406030601	複勝	9 15 1	110 620 150	1 8 3
2	202406030601	枠連	5 - 8	3720	9
3	202406030601	馬連	9 - 15	4970	12
0	202406030601	ワイド	9 - 15 1 - 9 1 - 15	1,420 190 2,140	13 1 19
1	202406030601	馬単	9 → 15	7600	22
2	202406030601	三連複	1 - 9 - 15	4910	14
3	202406030601	三連単	9 → 15 → 1	31960	88
0	202406020412	単勝	12	970	4
1	202406020412	複勝	12 11 14	210 120 150	4 1 2
2	202406020412	枠連	6 - 6	1120	5
3	202406020412	馬連	11 - 12	1130	3
0	202406020412	ワイド	11 - 12 12 - 14 11 - 14	460 610 260	3 6 1
1	202406020412	馬単	12 → 11	2590	8
2	202406020412	三連複	11 - 12 - 14	1430	1
3	202406020412	三連単	12 → 11 → 14	11590	19
0	202401010211	単勝	5	380	2
1	202401010211	複勝	5 8 3	160 240 330	2 6 7
2	202401010211	枠連	5 - 7	740	3
3	202401010211	馬連	5 - 8	1660	9
0	202401010211	ワイド	5 - 8 3 - 5 3 - 8	600 870 1,330	9 15 22
1	202401010211	馬単	5 → 8	3220	15
2	202401010211	三連複	3 - 5 - 8	6080	30
3	202401010211	三連単	5 → 8 → 3	25890	122
0	202506010804	単勝	15	310	1
1	202506010804	複勝	15 10 13	150 170 670	1 2 11
2	202506010804	枠連	5 - 8	790	1
3	202506010804	馬連	10 - 15	920	1
0	202506010804	ワイド	10 - 15 13 - 15 10 - 13	400 2,020 2,620	1 26 33
1	202506010804	馬単	15 → 10	1790	1
2	202506010804	三連複	10 - 13 - 15	9080	25
3	202506010804	三連単	15 → 10 → 13	33890	73
0	202408020801	単勝	4	320	2
1	202408020801	複勝	4 2 10	120 110 130	2 1 3
2	202408020801	枠連	2 - 4	270	1
3	202408020801	馬連	2 - 4	280	1
0	202408020801	ワイド	2 - 4 4 - 10 2 - 10	150 300 160	1 3 2
1	202408020801	馬単	4 → 2	630	3
2	202408020801	三連複	2 - 4 - 10	410	1
3	202408020801	三連単	4 → 2 → 10	1860	3
0	202406020407	単勝	5	880	4
1	202406020407	複勝	5 7 10	220 280 110	4 6 1
2	202406020407	枠連	5 - 6	8050	17
3	202406020407	馬連	5 - 7	9420	20
0	202406020407	ワイド	5 - 7 5 - 10 7 - 10	1,530 320 400	16 3 4
1	202406020407	馬単	5 → 7	15440	30
2	202406020407	三連複	5 - 7 - 10	2190	9
3	202406020407	三連単	5 → 7 → 10	30750	84
0	202401010205	単勝	5	570	2
1	202401010205	複勝	5 8 2	140 110 150	2 1 4
2	202401010205	馬連	5 - 8	640	3
0	202401010205	ワイド	5 - 8 2 - 5 2 - 8	240 520 250	1 9 4
1	202401010205	馬単	5 → 8	1620	7
2	202401010205	三連複	2 - 5 - 8	760	1
3	202401010205	三連単	5 → 8 → 2	6410	19
0	202506010810	単勝	9	330	2
1	202506010810	複勝	9 8 3	140 480 110	2 7 1
2	202506010810	枠連	6 - 6	7830	16
3	202506010810	馬連	8 - 9	5260	14
0	202506010810	ワイド	8 - 9 3 - 9 3 - 8	1,280 210 880	15 1 11
1	202506010810	馬単	9 → 8	7340	21
2	202506010810	三連複	3 - 8 - 9	2480	9
3	202506010810	三連単	9 → 8 → 3	23070	68
0	202408040111	単勝	9	250	1
1	202408040111	複勝	9 4 14	110 110 180	2 1 4
2	202408040111	枠連	3 - 6	520	1
3	202408040111	馬連	4 - 9	360	1
0	202408040111	ワイド	4 - 9 9 - 14 4 - 14	170 360 420	1 5 7
1	202408040111	馬単	9 → 4	690	1
2	202408040111	三連複	4 - 9 - 14	1030	3
3	202408040111	三連単	9 → 4 → 14	3720	5
0	202408050302	単勝	2	130	1
1	202408050302	複勝	2 7 3	110 110 240	1 2 5
2	202408050302	枠連	2 - 6	170	1
3	202408050302	馬連	2 - 7	180	1
0	202408050302	ワイド	2 - 7 2 - 3 3 - 7	130 400 610	1 3 9
1	202408050302	馬単	2 → 7	220	1
2	202408050302	三連複	2 - 3 - 7	880	2
3	202408050302	三連単	2 → 7 → 3	1540	2
0	202510010106	単勝	6	1770	5
1	202510010106	複勝	6 9 16	390 190 580	5 2 8
2	202510010106	枠連	3 - 5	3340	11
3	202510010106	馬連	6 - 9	3210	11
0	202510010106	ワイド	6 - 9 6 - 16 9 - 16	910 3,140 1,650	9 31 17
1	202510010106	馬単	6 → 9	8960	23
2	202510010106	三連複	6 - 9 - 16	17090	51
3	202510010106	三連単	6 → 9 → 16	121820	309
0	202407020706	単勝	13	840	5
1	202407020706	複勝	13 4 16	220 160 200	5 1 4
2	202407020706	枠連	2 - 7	1790	10
3	202407020706	馬連	4 - 13	1690	5
0	202407020706	ワイド	4 - 13 13 - 16 4 - 16	680 900 600	6 10 4
1	202407020706	馬単	13 → 4	4210	14
2	202407020706	三連複	4 - 13 - 16	3540	7
3	202407020706	三連単	13 → 4 → 16	20100	45
0	202407020712	単勝	3	250	1
1	202407020712	複勝	3 1 12	120 150 160	1 2 4
2	202407020712	枠連	1 - 3	760	2
3	202407020712	馬連	1 - 3	710	2
0	202407020712	ワイド	1 - 3 3 - 12 1 - 12	300 320 600	2 3 5
1	202407020712	馬単	3 → 1	1220	3
2	202407020712	三連複	1 - 3 - 12	1380	3
3	202407020712	三連単	3 → 1 → 12	4800	5
0	202407030501	単勝	4	310	1
1	202407030501	複勝	4 9 8	140 390 180	1 7 3
2	202407030501	枠連	4 - 8	1300	5
3	202407030501	馬連	4 - 9	2650	11
0	202407030501	ワイド	4 - 9 4 - 8 8 - 9	720 360 1,220	8 2 18
1	202407030501	馬単	4 → 9	4000	13
2	202407030501	三連複	4 - 8 - 9	3340	7
3	202407030501	三連単	4 → 9 → 8	19010	51
0	202408040105	単勝	1	210	1
1	202408040105	複勝	1 6 7	110 110 150	1 2 3
2	202408040105	枠連	1 - 6	200	1
3	202408040105	馬連	1 - 6	270	1
0	202408040105	ワイド	1 - 6 1 - 7 6 - 7	140 250 230	1 3 2
1	202408040105	馬単	1 → 6	510	1
2	202408040105	三連複	1 - 6 - 7	420	1
3	202408040105	三連単	1 → 6 → 7	1540	1
0	202510010112	単勝	1	260	1
1	202510010112	複勝	1 5 6	150 290 130	2 6 1
2	202510010112	枠連	1 - 3	400	1
3	202510010112	馬連	1 - 5	2330	8
0	202510010112	ワイド	1 - 5 1 - 6 5 - 6	950 280 740	14 1 9
1	202510010112	馬単	1 → 5	2460	7
2	202510010112	三連複	1 - 5 - 6	2270	4
3	202510010112	三連単	1 → 5 → 6	7740	10
0	202405040112	単勝	10	520	2
1	202405040112	複勝	10 9 14	190 220 140	3 5 1
2	202405040112	枠連	5 - 5	2320	8
3	202405040112	馬連	9 - 10	2420	9
0	202405040112	ワイド	9 - 10 10 - 14 9 - 14	760 370 510	9 2 4
1	202405040112	馬単	10 → 9	4000	13
2	202405040112	三連複	9 - 10 - 14	2400	4
3	202405040112	三連単	10 → 9 → 14	14440	28
0	202405050301	単勝	16	260	2
1	202405050301	複勝	16 12 5	110 110 320	1 2 8
2	202405050301	枠連	6 - 8	270	1
3	202405050301	馬連	12 - 16	350	1
0	202405050301	ワイド	12 - 16 5 - 16 5 - 12	180 910 800	1 13 11
1	202405050301	馬単	16 → 12	730	2
2	202405050301	三連複	5 - 12 - 16	1870	5
3	202405050301	三連単	16 → 12 → 5	9330	21
0	202408030409	単勝	1	800	6
1	202408030409	複勝	1 6 2	240 160 210	6 2 5
2	202408030409	枠連	1 - 6	1890	8
3	202408030409	馬連	1 - 6	1870	9
0	202408030409	ワイド	1 - 6 1 - 2 2 - 6	670 940 460	10 14 3
1	202408030409	馬単	1 → 6	4440	21
2	202408030409	三連複	1 - 2 - 6	3390	14
3	202408030409	三連単	1 → 6 → 2	22240	93
0	202401020311	単勝	2	1630	6
1	202401020311	複勝	2 8 6	390 230 170	8 4 1
2	202401020311	枠連	2 - 5	4100	18
3	202401020311	馬連	2 - 8	4920	18
0	202401020311	ワイド	2 - 8 2 - 6 6 - 8	1,310 1,480 820	14 16 8
1	202401020311	馬単	2 → 8	9840	38
2	202401020311	三連複	2 - 6 - 8	8890	30
3	202401020311	三連単	2 → 8 → 6	78460	269
0	202406010507	単勝	14	450	2
1	202406010507	複勝	14 10 9	200 240 170	3 5 2
2	202406010507	枠連	6 - 8	2230	11
3	202406010507	馬連	10 - 14	2700	12
0	202406010507	ワイド	10 - 14 9 - 14 9 - 10	1,000 590 770	13 6 9
1	202406010507	馬単	14 → 10	4310	16
2	202406010507	三連複	9 - 10 - 14	4390	16
3	202406010507	三連単	14 → 10 → 9	20670	67
0	202401020305	単勝	2	220	1
1	202401020305	複勝	2 6 8	110 200 110	1 5 2
2	202401020305	馬連	2 - 6	1810	7
0	202401020305	ワイド	2 - 6 2 - 8 6 - 8	450 180 380	6 1 4
1	202401020305	馬単	2 → 6	2320	9
2	202401020305	三連複	2 - 6 - 8	980	2
3	202401020305	三連単	2 → 6 → 8	5750	17
0	202405040106	単勝	8	410	3
1	202405040106	複勝	8 4 9	170 170 480	2 3 7
2	202405040106	枠連	4 - 8	630	2
3	202405040106	馬連	4 - 8	770	3
0	202405040106	ワイド	4 - 8 8 - 9 4 - 9	320 1,680 1,350	1 21 18
1	202405040106	馬単	8 → 4	1600	6
2	202405040106	三連複	4 - 8 - 9	4650	23
3	202405040106	三連単	8 → 4 → 9	19260	94
0	202404040207	単勝	18	6130	11
1	202404040207	複勝	18 6 10	1,150 150 130	13 2 1
2	202404040207	枠連	3 - 8	940	4
3	202404040207	馬連	6 - 18	15520	35
0	202404040207	ワイド	6 - 18 10 - 18 6 - 10	3,570 1,670 290	35 21 1
1	202404040207	馬単	18 → 6	45010	94
2	202404040207	三連複	6 - 10 - 18	10410	31
3	202404040207	三連単	18 → 6 → 10	156930	465
0	202405020802	単勝	16	480	3
1	202405020802	複勝	16 4 14	160 110 140	4 1 3
2	202405020802	枠連	2 - 8	730	3
3	202405020802	馬連	4 - 16	760	3
0	202405020802	ワイド	4 - 16 14 - 16 4 - 14	320 370 240	4 5 2
1	202405020802	馬単	16 → 4	1530	7
2	202405020802	三連複	4 - 14 - 16	750	2
3	202405020802	三連単	16 → 4 → 14	3610	8
0	202408060202	単勝	14	320	1
1	202408060202	複勝	14 12 7	150 190 240	1 4 6
2	202408060202	枠連	7 - 8	290	1
3	202408060202	馬連	12 - 14	1220	3
0	202408060202	ワイド	12 - 14 7 - 14 7 - 12	400 670 1,060	2 7 15
1	202408060202	馬単	14 → 12	2170	3
2	202408060202	三連複	7 - 12 - 14	3790	11
3	202408060202	三連単	14 → 12 → 7	16470	32
